Year,Aou,SpeciesTotal
1983,3290,100
1983,3310,384
1983,3320,30
1983,3330,56
1983,3333,2
1983,3340,7
1983,3350,28
1983,3370,1393
1983,3390,359
1983,3410,7
1983,3420,298
1983,3430,138
1983,3451,3
1983,3460,2
1983,3480,58
1983,3490,75
1983,3520,90
1983,3540,2
1983,3550,20
1983,3560,1
1983,3570,3
1983,3600,1302
1983,3620,36
1983,3640,136
1983,3650,8
1983,3660,4
1983,3670,122
1983,3680,197
1983,3690,1
1983,3700,2
1983,3720,1
1983,3730,30
1983,3732,7
1983,3740,2
1983,3750,408
1983,3770,1
1983,3780,248
1983,3790,17
1983,3830,4
1983,3840,10
1983,3850,129
1983,3860,1
1983,3870,5884
1983,3880,549
1983,3890,1
1983,3900,592
1983,3930,780
1983,3940,2468
1983,3950,2
1983,3960,138
1983,3970,160
1983,3975,3
1983,3990,30
1983,4000,6
1983,4020,403
1983,4021,44
1983,4030,74
1983,4040,7
1983,4050,1198
1983,4060,2781
1983,4070,981
1983,4080,47
1983,4090,5335
1983,4100,271
1983,4110,36
1983,4120,4170
1983,4123,5
1983,4130,1049
1983,4140,7
1983,4160,719
1983,4171,368
1983,4180,59
1983,4190,6
1983,4200,2634
1983,4210,135
1983,4220,10
1983,4230,11505
1983,4240,126
1983,4250,180
1983,4260,2
1983,4270,1
1983,4280,468
1983,4290,68
1983,4300,78
1983,4310,119
1983,4320,216
1983,4330,133
1983,4340,75
1983,4360,40
1983,4402,81
1983,4410,1
1983,4430,2457
1983,4440,6766
1983,4450,11
1983,4451,2
1983,4461,12
1983,4470,4150
1983,4480,299
1983,4490,8
1983,4510,1
1983,4520,4762
1983,4530,152
1983,4540,1129
1983,4550,34
1983,4560,2531
1983,4570,292
1983,4580,203
1983,4590,577
1983,4600,5
1983,4610,4944
1983,4620,1735
1983,4630,19
1983,4640,112
1983,4641,872
1983,4642,7
1983,4650,1334
1983,4660,1337
1983,4661,1308
1983,4670,1885
1983,4679,17
1983,4680,317
1983,4690,318
1983,4691,64
1983,4710,35
1983,4740,21234
1983,4750,1585
1983,4760,451
1983,4770,16487
1983,4780,986
1983,4790,25
1983,4810,5
1983,4812,1174
1983,4813,112
1983,4820,112
1983,4830,4
1983,4840,140
1983,4860,1792
1983,4870,242
1983,4880,38363
1983,4890,37
1983,4900,1428
1983,4910,120
1983,4920,197
1983,4930,71305
1983,4940,5948
1983,4950,19563
1983,4960,218
1983,4970,4186
1983,4980,116493
1983,5000,1998
1983,5010,26922
1983,5011,34332
1983,5030,6
1983,5040,130
1983,5050,18
1983,5060,2560
1983,5070,4943
1983,5077,16
1983,5080,1156
1983,5090,20
1983,5100,13183
1983,5110,73200
1983,5120,2620
1983,5130,576
1983,5140,891
1983,5150,30
1983,5170,1092
1983,5180,279
1983,5190,5905
1983,5210,526
1983,5220,68
1983,5240,5
1983,5280,502
1983,5290,9905
1983,5300,958
1983,5310,93
1983,5330,1138
1983,5360,260
1983,5370,3
1983,5380,895
1983,5390,84
1983,5400,5439
1983,5420,5788
1983,5450,128
1983,5460,3256
1983,5470,39
1983,5480,34
1983,5490,2
1983,5491,1
1983,5500,37
1983,5520,2439
1983,5540,1277
1983,5570,166
1983,5580,3346
1983,5590,250
1983,5600,12409
1983,5610,608
1983,5620,2123
1983,5630,8796
1983,5650,45
1983,5660,41
1983,5670,1055
1983,5671,1961
1983,5690,57
1983,5700,6
1983,5730,1107
1983,5738,532
1983,5739,59
1983,5740,81
1983,5750,175
1983,5780,1039
1983,5790,1
1983,5800,131
1983,5810,21120
1983,5830,201
1983,5840,617
1983,5850,787
1983,5860,25
1983,5870,9023
1983,5880,2060
1983,5900,698
1983,5910,146
1983,5911,890
1983,5920,11
1983,5930,25170
1983,5940,535
1983,5950,2706
1983,5960,1370
1983,5970,2727
1983,5980,20127
1983,5990,504
1983,6000,4
1983,6010,1007
1983,6040,9068
1983,6050,8398
1983,6070,1622
1983,6080,2329
1983,6090,20
1983,6100,1762
1983,6110,4826
1983,6120,25206
1983,6121,257
1983,6130,27856
1983,6140,4863
1983,6150,1705
1983,6160,2596
1983,6170,3000
1983,6180,12
1983,6190,5090
1983,6200,160
1983,6220,1433
1983,6230,20
1983,6240,13473
1983,6260,9
1983,6270,3155
1983,6280,915
1983,6290,489
1983,6291,282
1983,6292,87
1983,6300,8
1983,6310,2748
1983,6320,104
1983,6330,212
1983,6340,6
1983,6360,1296
1983,6370,409
1983,6380,36
1983,6390,180
1983,6410,467
1983,6420,151
1983,6430,250
1983,6440,104
1983,6450,1718
1983,6460,991
1983,6470,65
1983,6480,998
1983,6500,30
1983,6520,6663
1983,6540,294
1983,6550,1074
1983,6556,1
1983,6560,926
1983,6570,535
1983,6580,130
1983,6590,2538
1983,6600,43
1983,6610,163
1983,6620,435
1983,6630,261
1983,6640,33
1983,6650,543
1983,6670,687
1983,6680,191
1983,6690,384
1983,6710,2598
1983,6720,4
1983,6730,1277
1983,6740,6001
1983,6750,277
1983,6760,221
1983,6770,783
1983,6780,28
1983,6790,591
1983,6800,484
1983,6810,16413
1983,6830,4633
1983,6840,726
1983,6850,1157
1983,6860,327
1983,6870,2145
1983,6880,11
1983,6882,83599
1983,6883,11
1983,6900,27
1983,6970,26
1983,7000,48
1983,7010,34
1983,7020,1882
1983,7030,17345
1983,7040,6991
1983,7050,5585
1983,7060,2
1983,7070,93
1983,7080,22
1983,7100,153
1983,7110,39
1983,7120,11
1983,7130,578
1983,7150,598
1983,7170,59
1983,7180,6425
1983,7190,1454
1983,7210,7579
1983,7221,525
1983,7222,416
1983,7240,413
1983,7250,476
1983,7260,240
1983,7270,1700
1983,7280,846
1983,7290,428
1983,7300,141
1983,7310,8528
1983,7320,208
1983,7330,726
1983,7331,28
1983,7340,37
1983,7350,4330
1983,7360,3868
1983,7370,2
1983,7380,857
1983,7400,17
1983,7410,478
1983,7420,635
1983,7430,550
1983,7460,210
1983,7470,157
1983,7480,502
1983,7490,520
1983,7510,2002
1983,7520,37
1983,7540,81
1983,7550,8022
1983,7560,3560
1983,7570,297
1983,7571,6
1983,7580,2565
1983,7590,1744
1983,7610,50359
1983,7630,765
1983,7650,1
1983,7660,3860
1983,7670,373
1983,7680,435
1984,12,420
1984,20,11
1984,40,163
1984,60,168
1984,70,132
1984,100,8
1984,110,3
1984,140,1
1984,150,21
1984,230,91
1984,290,14
1984,300,329
1984,370,12
1984,400,7
1984,440,678
1984,470,22
1984,490,249
1984,510,900
1984,530,1073
1984,534,63
1984,540,2822
1984,550,138
1984,570,8
1984,580,2724
1984,590,743
1984,600,6
1984,630,9
1984,640,39
1984,650,36
1984,670,2
1984,690,262
1984,700,30
1984,710,16
1984,720,1
1984,730,73
1984,740,193
1984,770,216
1984,800,70
1984,1180,55
1984,1200,411
1984,1220,64
1984,1230,37
1984,1250,384
1984,1260,40
1984,1280,2
1984,1290,231
1984,1300,17
1984,1310,11
1984,1320,4690
1984,1330,44
1984,1340,73
1984,1350,380
1984,1370,123
1984,1390,115
1984,1400,739
1984,1410,431
1984,1420,283
1984,1430,713
1984,1440,526
1984,1460,354
1984,1470,46
1984,1480,111
1984,1490,172
1984,1500,28
1984,1510,2
1984,1520,10
1984,1530,5
1984,1550,39
1984,1590,1
1984,1630,13
1984,1650,2
1984,1660,8
1984,1670,516
1984,1720,2090
1984,1740,26
1984,1770,220
1984,1780,73
1984,1782,57
1984,1800,2
1984,1810,4
1984,1830,26
1984,1840,1110
1984,1860,290
1984,1870,129
1984,1880,67
1984,1900,175
1984,1910,8
1984,1940,1442
1984,1960,706
1984,1970,363
1984,1980,3
1984,1990,47
1984,2000,619
1984,2001,8259
1984,2010,1027
1984,2020,343
1984,2030,61
1984,2060,479
1984,2080,15
1984,2110,46
1984,2111,1
1984,2120,15
1984,2140,160
1984,2150,7
1984,2160,1
1984,2180,6
1984,2190,39
1984,2210,1098
1984,2230,8
1984,2240,314
1984,2250,480
1984,2260,463
1984,2280,45
1984,2300,1344
1984,2310,1
1984,2320,2
1984,2356,69
1984,2420,4
1984,2490,75
1984,2540,40
1984,2550,19
1984,2560,5
1984,2580,470
1984,2610,1138
1984,2630,303
1984,2640,326
1984,2730,8974
1984,2740,7
1984,2770,1
1984,2780,1
1984,2800,2
1984,2810,22
1984,2860,11
1984,2870,1
1984,2881,131
1984,2882,103
1984,2890,18562
1984,2920,306
1984,2930,372
1984,2940,978
1984,2950,376
1984,2960,27
1984,2970,4
1984,2971,22
1984,2973,1
1984,3000,73
1984,3010,36
1984,3020,19
1984,3050,83
1984,3070,26
1984,3080,58
1984,3090,85
1984,3091,6820
1984,3095,27
1984,3100,132
1984,3110,2
1984,3120,743
1984,3131,12400
1984,3140,65
1984,3151,49
1984,3152,10
1984,3160,46396
1984,3180,5
1984,3190,461
1984,3200,277
1984,3210,50
1984,3250,3628
1984,3260,585
1984,3270,6
1984,3280,35
1984,3290,153
1984,3310,290
1984,3320,24
1984,3330,62
1984,3340,9
1984,3350,40
1984,3370,1475
1984,3390,390
1984,3410,6
1984,3420,312
1984,3430,153
1984,3451,4
1984,3480,59
1984,3490,46
1984,3520,109
1984,3550,27
1984,3570,1
1984,3600,1299
1984,3620,21
1984,3640,154
1984,3650,5
1984,3670,32
1984,3680,154
1984,3720,2
1984,3730,27
1984,3732,2
1984,3750,372
1984,3770,2
1984,3780,227
1984,3790,16
1984,3840,32
1984,3850,113
1984,3860,2
1984,3870,5215
1984,3880,454
1984,3890,1
1984,3900,519
1984,3930,722
1984,3940,2116
1984,3950,6
1984,3960,160
1984,3970,202
1984,3975,5
1984,3990,48
1984,4000,9
1984,4010,1
1984,4020,385
1984,4021,61
1984,4030,89
1984,4040,17
1984,4050,1042
1984,4060,1957
1984,4070,1087
1984,4080,28
1984,4090,4822
1984,4100,273
1984,4110,70
1984,4120,3374
1984,4123,5
1984,4130,1041
1984,4140,2
1984,4160,718
1984,4171,316
1984,4180,56
1984,4190,3
1984,4200,2511
1984,4210,444
1984,4220,8
1984,4230,11764
1984,4240,64
1984,4250,306
1984,4260,1
1984,4270,1
1984,4280,438
1984,4290,95
1984,4300,4
1984,4310,129
1984,4320,220
1984,4330,167
1984,4340,109
1984,4360,47
1984,4402,29
1984,4410,2
1984,4430,2593
1984,4440,6442
1984,4450,16
1984,4451,3
1984,4461,5
1984,4470,4116
1984,4480,325
1984,4490,6
1984,4510,3
1984,4520,4542
1984,4530,152
1984,4540,1346
1984,4550,35
1984,4560,2261
1984,4570,226
1984,4580,214
1984,4590,611
1984,4600,1
1984,4610,4723
1984,4620,1902
1984,4630,27
1984,4640,113
1984,4641,873
1984,4642,7
1984,4650,1281
1984,4660,1251
1984,4661,926
1984,4670,1778
1984,4679,8
1984,4680,405
1984,4690,472
1984,4691,105
1984,4710,35
1984,4720,3
1984,4740,20278
1984,4750,1308
1984,4760,398
1984,4770,15756
1984,4780,1204
1984,4790,10
1984,4810,4
1984,4812,1364
1984,4813,131
1984,4820,162
1984,4830,4
1984,4840,120
1984,4860,1891
1984,4870,250
1984,4880,37713
1984,4890,184
1984,4900,1545
1984,4910,113
1984,4920,219
1984,4930,72188
1984,4940,5429
1984,4950,18411
1984,4960,230
1984,4970,3276
1984,4980,105428
1984,5000,2956
1984,5010,22491
1984,5011,29470
1984,5030,3
1984,5040,214
1984,5050,25
1984,5060,2992
1984,5070,4941
1984,5077,24
1984,5080,1224
1984,5090,11
1984,5100,14115
1984,5110,69216
1984,5120,3585
1984,5130,514
1984,5140,1593
1984,5150,25
1984,5170,1196
1984,5180,524
1984,5190,6449
1984,5210,1252
1984,5220,27
1984,5240,6
1984,5280,406
1984,5290,9188
1984,5300,1241
1984,5310,114
1984,5330,2567
1984,5340,4
1984,5360,331
1984,5380,660
1984,5390,74
1984,5400,5489
1984,5420,5584
1984,5450,77
1984,5460,2910
1984,5470,85
1984,5480,78
1984,5491,2
1984,5500,49
1984,5520,3157
1984,5540,1024
1984,5570,161
1984,5580,2867
1984,5590,62
1984,5600,12315
1984,5610,612
1984,5620,2471
1984,5630,7878
1984,5650,46
1984,5660,60
1984,5670,730
1984,5671,2000
1984,5677,81
1984,5690,83
1984,5700,4
1984,5730,1079
1984,5738,514
1984,5739,34
1984,5740,7
1984,5750,190
1984,5760,8
1984,5780,966
1984,5800,171
1984,5810,19527
1984,5830,174
1984,5840,548
1984,5850,809
1984,5860,30
1984,5870,7981
1984,5880,2069
1984,5900,528
1984,5910,181
1984,5911,774
1984,5920,26
1984,5930,23833
1984,5940,779
1984,5950,2321
1984,5960,1514
1984,5970,2654
1984,5980,19872
1984,5990,633
1984,6000,4
1984,6010,1169
1984,6040,9764
1984,6050,6855
1984,6070,1569
1984,6080,1910
1984,6090,11
1984,6100,1725
1984,6110,6042
1984,6120,24542
1984,6121,513
1984,6130,27329
1984,6140,4706
1984,6150,1807
1984,6160,2213
1984,6170,3009
1984,6180,22
1984,6190,4424
1984,6200,158
1984,6210,1
1984,6220,1302
1984,6230,17
1984,6240,12944
1984,6260,6
1984,6270,3417
1984,6280,947
1984,6290,434
1984,6291,388
1984,6292,112
1984,6300,7
1984,6310,2728
1984,6320,139
1984,6330,296
1984,6340,5
1984,6360,1165
1984,6370,418
1984,6380,28
1984,6390,175
1984,6410,436
1984,6420,143
1984,6430,264
1984,6440,118
1984,6450,1579
1984,6460,1061
1984,6470,37
1984,6480,937
1984,6500,39
1984,6510,2
1984,6520,6332
1984,6540,271
1984,6550,826
1984,6560,1057
1984,6570,517
1984,6580,88
1984,6590,2213
1984,6600,31
1984,6610,99
1984,6620,426
1984,6630,291
1984,6640,26
1984,6650,487
1984,6670,483
1984,6680,412
1984,6690,472
1984,6710,2270
1984,6720,4
1984,6730,1168
1984,6740,5790
1984,6750,228
1984,6760,228
1984,6770,696
1984,6780,34
1984,6790,626
1984,6800,594
1984,6810,15058
1984,6830,4994
1984,6840,697
1984,6850,1009
1984,6860,240
1984,6870,2121
1984,6880,14
1984,6882,79069
1984,6883,13
1984,6900,28
1984,6970,12
1984,7000,50
1984,7010,44
1984,7020,1525
1984,7030,18136
1984,7040,6838
1984,7050,4848
1984,7060,9
1984,7070,91
1984,7080,28
1984,7100,92
1984,7110,34
1984,7120,17
1984,7130,726
1984,7150,787
1984,7170,57
1984,7180,5599
1984,7190,1416
1984,7210,6884
1984,7221,514
1984,7222,344
1984,7240,467
1984,7250,328
1984,7260,272
1984,7270,1555
1984,7280,1072
1984,7290,391
1984,7300,220
1984,7310,8350
1984,7320,276
1984,7330,622
1984,7331,75
1984,7332,1
1984,7340,31
1984,7350,4004
1984,7360,3605
1984,7380,1137
1984,7400,19
1984,7410,571
1984,7420,628
1984,7430,660
1984,7460,207
1984,7470,33
1984,7480,627
1984,7490,585
1984,7510,1908
1984,7520,25
1984,7540,104
1984,7550,7632
1984,7560,2908
1984,7570,112
1984,7571,1
1984,7580,1978
1984,7590,1800
1984,7610,48664
1984,7630,945
1984,7660,3437
1984,7670,396
1984,7680,423
1985,12,529
1985,20,9
1985,30,1
1985,40,152
1985,60,141
1985,70,158
1985,100,1
1985,110,2
1985,120,10
1985,140,29
1985,230,363
1985,290,20
1985,370,13
1985,400,2
1985,440,531
1985,470,26
1985,490,252
1985,510,1023
1985,530,1386
1985,534,27
1985,540,2936
1985,550,74
1985,570,3
1985,580,3140
1985,590,1739
1985,600,337
1985,630,33
1985,640,77
1985,650,73
1985,670,1
1985,690,217
1985,700,29
1985,710,26
1985,720,4
1985,730,35
1985,740,230
1985,770,201
1985,800,68
1985,1180,34
1985,1200,791
1985,1230,20
1985,1250,366
1985,1260,151
1985,1280,2
1985,1290,89
1985,1300,52
1985,1310,9
1985,1320,3747
1985,1330,42
1985,1340,69
1985,1350,536
1985,1370,100
1985,1390,169
1985,1400,545
1985,1410,286
1985,1420,163
1985,1430,265
1985,1440,459
1985,1460,194
1985,1470,84
1985,1480,43
1985,1490,234
1985,1500,20
1985,1510,6
1985,1520,27
1985,1530,22
1985,1550,49
1985,1630,5
1985,1650,5
1985,1660,34
1985,1670,219
1985,1720,2013
1985,1740,1
1985,1770,266
1985,1780,139
1985,1782,25
1985,1800,3
1985,1810,4
1985,1830,4
1985,1840,833
1985,1860,136
1985,1870,204
1985,1880,12
1985,1900,150
1985,1910,3
1985,1940,1601
1985,1960,985
1985,1970,183
1985,1980,3
1985,1990,41
1985,2000,569
1985,2001,6659
1985,2010,997
1985,2020,192
1985,2030,75
1985,2060,411
1985,2080,15
1985,2110,34
1985,2120,15
1985,2140,135
1985,2150,2
1985,2160,1
1985,2180,2
1985,2190,43
1985,2210,865
1985,2230,12
1985,2240,226
1985,2250,264
1985,2260,354
1985,2280,31
1985,2300,1218
1985,2310,1
1985,2356,65
1985,2420,2
1985,2430,1
1985,2490,75
1985,2540,13
1985,2550,16
1985,2560,4
1985,2580,388
1985,2610,1350
1985,2630,269
1985,2640,388
1985,2650,1
1985,2730,8983
1985,2740,12
1985,2800,5
1985,2810,48
1985,2860,23
1985,2870,13
1985,2881,135
1985,2882,24
1985,2890,16464
1985,2920,238
1985,2930,315
1985,2940,894
1985,2950,411
1985,2960,15
1985,2970,2
1985,2971,17
1985,2973,4
1985,3000,104
1985,3010,30
1985,3020,20
1985,3050,29
1985,3080,66
1985,3090,29
1985,3091,6504
1985,3100,251
1985,3120,204
1985,3131,11590
1985,3140,80
1985,3151,31
1985,3152,11
1985,3160,43063
1985,3190,460
1985,3200,188
1985,3210,61
1985,3250,3440
1985,3260,453
1985,3270,1
1985,3280,24
1985,3290,157
1985,3310,255
1985,3320,35
1985,3330,45
1985,3333,1
1985,3340,12
1985,3350,28
1985,3370,1296
1985,3390,318
1985,3410,7
1985,3420,281
1985,3430,153
1985,3451,3
1985,3480,48
1985,3490,61
1985,3520,110
1985,3550,20
1985,3560,4
1985,3600,1216
1985,3620,27
1985,3640,138
1985,3650,4
1985,3660,2
1985,3670,32
1985,3680,150
1985,3690,1
1985,3700,2
1985,3710,1
1985,3720,1
1985,3730,9
1985,3732,3
1985,3750,388
1985,3770,2
1985,3780,192
1985,3790,10
1985,3840,9
1985,3850,143
1985,3870,4634
1985,3880,334
1985,3900,545
1985,3930,748
1985,3940,2573
1985,3950,2
1985,3960,186
1985,3970,142
1985,3975,4
1985,3990,44
1985,4000,9
1985,4010,6
1985,4020,450
1985,4021,67
1985,4030,69
1985,4040,18
1985,4050,1026
1985,4060,1507
1985,4070,1088
1985,4080,28
1985,4090,4447
1985,4100,325
1985,4110,56
1985,4120,3485
1985,4123,26
1985,4130,974
1985,4140,10
1985,4160,619
1985,4171,297
1985,4172,1
1985,4180,34
1985,4190,5
1985,4200,2490
1985,4210,219
1985,4220,3
1985,4230,10954
1985,4240,88
1985,4250,360
1985,4260,1
1985,4270,1
1985,4280,553
1985,4290,89
1985,4300,49
1985,4310,112
1985,4320,146
1985,4330,112
1985,4340,49
1985,4360,25
1985,4402,29
1985,4430,2891
1985,4440,6808
1985,4450,10
1985,4451,2
1985,4461,3
1985,4470,4257
1985,4480,258
1985,4490,2
1985,4510,1
1985,4520,4182
1985,4530,158
1985,4540,1232
1985,4550,19
1985,4560,2293
1985,4570,275
1985,4580,165
1985,4590,582
1985,4600,4
1985,4610,4805
1985,4620,1861
1985,4630,27
1985,4640,157
1985,4641,837
1985,4642,5
1985,4650,1251
1985,4660,1257
1985,4661,1024
1985,4670,1892
1985,4679,25
1985,4680,387
1985,4689,25
1985,4690,358
1985,4691,112
1985,4710,33
1985,4720,2
1985,4740,20102
1985,4750,1348
1985,4760,516
1985,4770,12731
1985,4780,1100
1985,4790,13
1985,4810,1
1985,4812,1247
1985,4813,114
1985,4820,133
1985,4830,6
1985,4840,79
1985,4860,2006
1985,4870,142
1985,4880,36013
1985,4890,131
1985,4900,1380
1985,4910,269
1985,4920,80
1985,4930,68273
1985,4940,4758
1985,4950,18952
1985,4960,415
1985,4970,3973
1985,4980,100282
1985,5000,5346
1985,5010,18794
1985,5011,31768
1985,5012,5
1985,5030,5
1985,5040,195
1985,5050,26
1985,5060,2617
1985,5070,3802
1985,5077,43
1985,5080,1212
1985,5090,21
1985,5100,14239
1985,5110,66215
1985,5120,3787
1985,5130,806
1985,5140,1100
1985,5150,18
1985,5170,1069
1985,5180,479
1985,5190,6398
1985,5210,766
1985,5220,41
1985,5240,13
1985,5280,84
1985,5290,10451
1985,5300,869
1985,5310,68
1985,5330,2054
1985,5340,6
1985,5360,275
1985,5380,608
1985,5390,92
1985,5400,5350
1985,5420,5083
1985,5450,92
1985,5460,3048
1985,5470,34
1985,5480,21
1985,5491,9
1985,5500,30
1985,5520,2877
1985,5540,860
1985,5570,223
1985,5580,3192
1985,5590,6
1985,5600,12183
1985,5610,735
1985,5620,2706
1985,5630,7016
1985,5650,57
1985,5660,72
1985,5670,887
1985,5671,1642
1985,5677,190
1985,5690,96
1985,5700,4
1985,5730,1290
1985,5738,690
1985,5739,45
1985,5740,6
1985,5750,138
1985,5760,3
1985,5780,977
1985,5800,113
1985,5810,18618
1985,5830,137
1985,5840,593
1985,5850,785
1985,5860,25
1985,5870,6782
1985,5880,1888
1985,5900,545
1985,5910,161
1985,5911,714
1985,5920,16
1985,5930,22451
1985,5940,739
1985,5950,2218
1985,5960,1305
1985,5970,2822
1985,5980,18995
1985,5990,633
1985,6000,2
1985,6010,1139
1985,6040,9987
1985,6050,6177
1985,6070,1459
1985,6080,2155
1985,6090,17
1985,6100,1755
1985,6110,7018
1985,6120,26486
1985,6121,463
1985,6130,28163
1985,6140,5633
1985,6150,1806
1985,6160,3085
1985,6170,2416
1985,6180,6
1985,6190,4823
1985,6200,166
1985,6210,2
1985,6220,1177
1985,6230,16
1985,6240,12470
1985,6260,9
1985,6270,2779
1985,6280,767
1985,6290,303
1985,6291,368
1985,6292,152
1985,6300,9
1985,6310,2371
1985,6320,112
1985,6330,302
1985,6340,5
1985,6360,1163
1985,6370,378
1985,6380,25
1985,6390,100
1985,6410,285
1985,6412,1
1985,6420,98
1985,6430,201
1985,6440,104
1985,6450,1797
1985,6460,1059
1985,6470,56
1985,6480,804
1985,6500,27
1985,6510,1
1985,6520,5519
1985,6540,195
1985,6550,935
1985,6560,1020
1985,6570,402
1985,6580,109
1985,6590,1930
1985,6600,43
1985,6610,69
1985,6620,325
1985,6630,259
1985,6640,44
1985,6650,560
1985,6660,1
1985,6670,587
1985,6680,376
1985,6690,400
1985,6710,1991
1985,6720,4
1985,6730,847
1985,6740,5897
1985,6750,193
1985,6760,203
1985,6770,691
1985,6780,41
1985,6790,716
1985,6800,505
1985,6810,14308
1985,6830,4411
1985,6840,568
1985,6850,845
1985,6860,206
1985,6870,2029
1985,6880,9
1985,6882,75709
1985,6883,5
1985,6900,28
1985,6970,18
1985,7000,31
1985,7010,43
1985,7020,1939
1985,7030,17066
1985,7040,6866
1985,7050,4238
1985,7060,7
1985,7070,79
1985,7080,18
1985,7100,93
1985,7110,17
1985,7120,21
1985,7130,606
1985,7150,586
1985,7170,40
1985,7180,5456
1985,7190,1345
1985,7210,6941
1985,7221,467
1985,7222,354
1985,7240,539
1985,7250,368
1985,7260,216
1985,7270,2045
1985,7280,1178
1985,7290,436
1985,7300,215
1985,7310,6530
1985,7320,320
1985,7330,525
1985,7331,21
1985,7332,1
1985,7340,17
1985,7350,4272
1985,7360,3371
1985,7370,1
1985,7380,1001
1985,7400,13
1985,7410,411
1985,7420,524
1985,7430,425
1985,7460,200
1985,7470,1
1985,7480,429
1985,7490,554
1985,7510,2076
1985,7520,28
1985,7540,131
1985,7550,7154
1985,7560,3518
1985,7570,106
1985,7571,2
1985,7580,2027
1985,7590,2284
1985,7610,48436
1985,7630,649
1985,7660,3890
1985,7670,348
1985,7680,432
1986,10,780
1986,11,26
1986,12,1
1986,20,26
1986,30,8
1986,40,197
1986,60,166
1986,70,147
1986,100,6
1986,110,4
1986,120,20
1986,140,11
1986,150,16
1986,230,102
1986,290,18
1986,300,8
1986,370,13
1986,380,4
1986,400,3
1986,420,36
1986,440,653
1986,470,89
1986,490,355
1986,510,1152
1986,530,2380
1986,534,62
1986,540,5391
1986,550,202
1986,570,3
1986,580,2868
1986,590,1459
1986,600,27
1986,630,18
1986,640,42
1986,650,56
1986,670,1
1986,690,194
1986,700,93
1986,710,33
1986,720,1
1986,730,56
1986,740,171
1986,770,199
1986,800,106
1986,1180,69
1986,1200,770
1986,1210,36
1986,1220,3
1986,1230,27
1986,1250,718
1986,1260,201
1986,1280,12
1986,1290,149
1986,1300,34
1986,1310,18
1986,1320,4780
1986,1330,69
1986,1331,5
1986,1340,120
1986,1350,532
1986,1370,187
1986,1390,137
1986,1400,632
1986,1410,433
1986,1420,354
1986,1430,463
1986,1440,557
1986,1460,351
1986,1470,16
1986,1480,145
1986,1490,359
1986,1500,15
1986,1510,16
1986,1520,24
1986,1530,35
1986,1540,48
1986,1550,35
1986,1590,4
1986,1630,25
1986,1650,2
1986,1660,90
1986,1670,300
1986,1710,10
1986,1720,4120
1986,1770,219
1986,1780,82
1986,1782,93
1986,1800,11
1986,1810,8
1986,1830,5
1986,1840,1409
1986,1860,241
1986,1870,140
1986,1880,86
1986,1900,193
1986,1910,13
1986,1940,1871
1986,1960,1320
1986,1970,1066
1986,1980,10
1986,1990,103
1986,2000,619
1986,2001,8949
1986,2010,964
1986,2020,231
1986,2030,79
1986,2060,388
1986,2070,1
1986,2080,50
1986,2110,57
1986,2120,17
1986,2140,146
1986,2160,1
1986,2180,47
1986,2190,135
1986,2210,850
1986,2230,40
1986,2240,251
1986,2250,452
1986,2260,765
1986,2280,37
1986,2300,1424
1986,2310,1
1986,2356,2
1986,2420,6
1986,2460,16
1986,2490,98
1986,2540,23
1986,2550,63
1986,2560,2
1986,2580,540
1986,2590,3
1986,2610,1353
1986,2630,271
1986,2640,478
1986,2650,23
1986,2720,7
1986,2730,10248
1986,2740,11
